7	13	60
7	14	70
7	15	80
7	16	90
7	17	100
7	18	110
7	19	120
7	20	130
7	21	140
7	22	150
7	23	140
7	24	130
7	25	120
7	26	110
7	27	100
7	28	90
7	29	80
8	0	80
8	1	70
8	2	60
8	3	50
8	4	40
8	5	30
8	6	20
8	7	10
8	8	0
8	9	10
8	10	20
8	11	30
8	12	40
8	13	50
8	14	60
8	15	70
8	16	80
8	17	90
8	18	100
8	19	110
8	20	120
8	21	130
8	22	140
8	23	150
8	24	140
8	25	130
8	26	120
8	27	110
8	28	100
8	29	90
9	0	90
9	1	80
9	2	70
9	3	60
9	4	50
9	5	40
9	6	30
9	7	20
9	8	10
9	9	0
9	10	10
9	11	20
9	12	30
9	13	40
9	14	50
9	15	60
9	16	70
9	17	80
9	18	90
9	19	100
9	20	110
9	21	120
9	22	130
9	23	140
9	24	150
9	25	140
9	26	130
9	27	120
9	28	110
9	29	100
10	0	100
10	1	90
10	2	80
10	3	70
10	4	60
10	5	50
10	6	40
10	7	30
10	8	20
10	9	10
10	10	0
10	11	10
10	12	20
10	13	30
10	14	40
10	15	50
10	16	60
10	17	70
10	18	80
10	19	90
10	20	100
10	21	110
10	22	120
10	23	130
10	24	140
10	25	150
10	26	140
10	27	130
10	28	120
10	29	110
11	0	110
11	1	100
11	2	90
11	3	80
11	4	70
11	5	60
11	6	50
11	7	40
11	8	30
11	9	20
11	10	10
11	11	0
11	12	10
11	13	20
11	14	30
11	15	40
11	16	50
11	17	60
11	18	70
11	19	80
11	20	90
11	21	100
11	22	110
11	23	120
11	24	130
11	25	140
11	26	150
11	27	140
11	28	130
11	29	120
12	0	120
12	1	110
12	2	100
12	3	90
12	4	80
12	5	70
12	6	60
12	7	50
12	8	40
12	9	30
12	10	20
12	11	10
12	12	0
12	13	10
12	14	20
12	15	30
12	16	40
12	17	50
12	18	60
12	19	70
12	20	80
12	21	90
12	22	100
12	23	110
12	24	120
12	25	130
12	26	140
12	27	150
12	28	140
12	29	130
13	0	130
13	1	120
13	2	110
13	3	100
13	4	90
13	5	80
13	6	70
13	7	60
13	8	50
13	9	40
13	10	30
13	11	20
13	12	10
13	13	0
13	14	10
13	15	20
13	16	30
13	17	40
13	18	50
13	19	60
13	20	70
13	21	80
13	22	90
13	23	100
13	24	110
13	25	120
13	26	130
13	27	140
13	28	150
13	29	140
14	0	140
14	1	130
14	2	120
14	3	110
14	4	100
14	5	90
14	6	80
14	7	70
14	8	60
14	9	50
14	10	40
14	11	30
14	12	20
14	13	10
14	14	0
14	15	10
14	16	20
14	17	30
14	18	40
14	19	50
14	20	60
14	21	70
14	22	80
14	23	90
14	24	100
14	25	110
14	26	120
14	27	130
14	28	140
14	29	150
15	0	150
15	1	140
15	2	130
15	3	120
15	4	110
15	5	100
15	6	90
15	7	80
15	8	70
15	9	60
15	10	50
15	11	40
15	12	30
15	13	20
15	14	10
15	15	0
15	16	10
15	17	20
15	18	30
15	19	40
15	20	50
15	21	60
15	22	70
15	23	80
15	24	90
15	25	100
15	26	110
15	27	120
15	28	130
15	29	140
16	0	140
16	1	150
16	2	140
16	3	130
16	4	120
16	5	110
16	6	100
16	7	90
16	8	80
16	9	70
16	10	60
16	11	50
16	12	40
16	13	30
16	14	20
16	15	10
16	16	0
16	17	10
16	18	20
16	19	30
16	20	40
16	21	50
16	22	60
16	23	70
16	24	80
16	25	90
16	26	100
16	27	110
16	28	120
16	29	130
17	0	130
17	1	140
17	2	150
17	3	140
17	4	130
17	5	120
17	6	110
17	7	100
17	8	90
17	9	80
17	10	70
17	11	60
17	12	50
17	13	40
17	14	30
17	15	20
17	16	10
17	17	0
17	18	10
17	19	20
17	20	30
17	21	40
17	22	50
17	23	60
17	24	70
17	25	80
17	26	90
17	27	100
17	28	110
17	29	120
18	0	120
18	1	130
18	2	140
18	3	150
18	4	140
18	5	130
18	6	120
18	7	110
18	8	100
18	9	90
18	10	80
18	11	70
18	12	60
18	13	50
18	14	40
18	15	30
18	16	20
18	17	10
18	18	0
18	19	10
18	20	20
18	21	30
18	22	40
18	23	50
18	24	60
18	25	70
18	26	80
18	27	90
18	28	100
18	29	110
19	0	110
19	1	120
19	2	130
19	3	140
19	4	150
19	5	140
19	6	130
19	7	120
19	8	110
19	9	100
19	10	90
19	11	80
19	12	70
19	13	60
19	14	50
19	15	40
19	16	30
19	17	20
19	18	10
19	19	0
19	20	10
19	21	20
19	22	30
19	23	40
19	24	50
19	25	60
19	26	70
19	27	80
19	28	90
19	29	100
20	0	100
20	1	110
20	2	120
20	3	130
20	4	140
20	5	150
20	6	140
20	7	130
20	8	120
20	9	110
20	10	100
20	11	90
20	12	80
20	13	70
20	14	60
20	15	50
20	16	40
20	17	30
20	18	20
20	19	10
20	20	0
20	21	10
20	22	20
20	23	30
20	24	40
20	25	50
20	26	60
20	27	70
20	28	80
20	29	90
21	0	90
21	1	100
21	2	110
21	3	120
21	4	130
21	5	140
21	6	150
21	7	140
21	8	130
21	9	120
21	10	110
21	11	100
21	12	90
21	13	80
21	14	70
21	15	60
21	16	50
21	17	40
21	18	30
21	19	20
21	20	10
21	21	0
21	22	10
21	23	20
21	24	30
21	25	40
21	26	50
21	27	60
21	28	70
21	29	80
22	0	80
22	1	90
22	2	100
22	3	110
22	4	120
22	5	130
22	6	140
22	7	150
22	8	140
22	9	130
22	10	120
22	11	110
22	12	100
22	13	90
22	14	80
22	15	70
22	16	60
22	17	50
22	18	40
22	19	30
22	20	20
22	21	10
22	22	0
22	23	10
22	24	20
22	25	30
22	26	40
22	27	50
22	28	60
22	29	70
23	0	70
23	1	80
23	2	90
23	3	100
23	4	110
23	5	120
23	6	130
23	7	140
23	8	150
23	9	140
23	10	130
23	11	120
23	12	110
23	13	100
23	14	90
23	15	80
23	16	70
23	17	60
23	18	50
23	19	40
23	20	30
23	21	20
23	22	10
23	23	0
23	24	10
23	25	20
23	26	30
23	27	40
23	28	50
23	29	60
24	0	60
24	1	70
24	2	80
24	3	90
24	4	100
24	5	110
24	6	120
24	7	130
24	8	140
24	9	150
24	10	140
24	11	130
24	12	120
24	13	110
24	14	100
24	15	90
24	16	80
24	17	70
24	18	60
24	19	50
24	20	40
24	21	30
24	22	20
24	23	10
24	24	0
24	25	10
24	26	20
24	27	30
24	28	40
24	29	50
25	0	50
25	1	60
25	2	70
25	3	80
25	4	90
25	5	100
25	6	110
25	7	120
25	8	130
25	9	140
25	10	150
25	11	140
25	12	130
25	13	120
25	14	110
25	15	100
25	16	90
25	17	80
25	18	70
25	19	60
25	20	50
25	21	40
25	22	30
25	23	20
25	24	10
25	25	0
25	26	10
25	27	20
25	28	30
25	29	40
26	0	40
26	1	50
26	2	60
26	3	70
26	4	80
26	5	90
26	6	100
26	7	110
26	8	120
26	9	130
26	10	140
26	11	150
26	12	140
26	13	130
26	14	120
26	15	110
26	16	100
26	17	90
26	18	80
26	19	70
26	20	60
26	21	50
26	22	40
26	23	30
26	24	20
26	25	10
26	26	0
26	27	10
26	28	20
26	29	30
27	0	30
27	1	40
27	2	50
27	3	60
27	4	70
27	5	80
27	6	90
27	7	100
27	8	110
27	9	120
27	10	130
27	11	140
27	12	150
27	13	140
27	14	130
27	15	120
27	16	110
27	17	100
27	18	90
27	19	80
27	20	70
27	21	60
27	22	50
27	23	40
27	24	30
27	25	20
27	26	10
27	27	0
27	28	10
27	29	20
28	0	20
28	1	30
28	2	40
28	3	50
28	4	60
28	5	70
28	6	80
28	7	90
28	8	100
28	9	110
28	10	120
28	11	130
28	12	140
28	13	150
28	14	140
28	15	130
28	16	120
28	17	110
28	18	100
28	19	90
28	20	80
28	21	70
28	22	60
28	23	50
28	24	40
28	25	30
28	26	20
28	27	10
28	28	0
28	29	10
29	0	10
29	1	20
29	2	30
29	3	40
29	4	50
29	5	60
29	6	70
29	7	80
29	8	90
29	9	100
29	10	110
29	11	120
29	12	130
29	13	140
29	14	150
29	15	140
29	16	130
29	17	120
29	18	110
29	19	100
29	20	90
29	21	80
29	22	70
29	23	60
29	24	50
29	25	40
29	26	30
29	27	20
29	28	10
29	29	0
