5	23	180
5	24	190
5	25	200
5	26	190
5	27	180
5	28	170
5	29	160
5	30	150
5	31	140
5	32	130
5	33	120
5	34	110
5	35	100
5	36	90
5	37	80
5	38	70
5	39	60
6	0	60
6	1	50
6	2	40
6	3	30
6	4	20
6	5	10
6	6	0
6	7	10
6	8	20
6	9	30
6	10	40
6	11	50
6	12	60
6	13	70
6	14	80
6	15	90
6	16	100
6	17	110
6	18	120
6	19	130
6	20	140
6	21	150
6	22	160
6	23	170
6	24	180
6	25	190
6	26	200
6	27	190
6	28	180
6	29	170
6	30	160
6	31	150
6	32	140
6	33	130
6	34	120
6	35	110
6	36	100
6	37	90
6	38	80
6	39	70
7	0	70
7	1	60
7	2	50
7	3	40
7	4	30
7	5	20
7	6	10
7	7	0
7	8	10
7	9	20
7	10	30
7	11	40
7	12	50
7	13	60
7	14	70
7	15	80
7	16	90
7	17	100
7	18	110
7	19	120
7	20	130
7	21	140
7	22	150
7	23	160
7	24	170
7	25	180
7	26	190
7	27	200
7	28	190
7	29	180
7	30	170
7	31	160
7	32	150
7	33	140
7	34	130
7	35	120
7	36	110
7	37	100
7	38	90
7	39	80
8	0	80
8	1	70
8	2	60
8	3	50
8	4	40
8	5	30
8	6	20
8	7	10
8	8	0
8	9	10
8	10	20
8	11	30
8	12	40
8	13	50
8	14	60
8	15	70
8	16	80
8	17	90
8	18	100
8	19	110
8	20	120
8	21	130
8	22	140
8	23	150
8	24	160
8	25	170
8	26	180
8	27	190
8	28	200
8	29	190
8	30	180
8	31	170
8	32	160
8	33	150
8	34	140
8	35	130
8	36	120
8	37	110
8	38	100
8	39	90
9	0	90
9	1	80
9	2	70
9	3	60
9	4	50
9	5	40
9	6	30
9	7	20
9	8	10
9	9	0
9	10	10
9	11	20
9	12	30
9	13	40
9	14	50
9	15	60
9	16	70
9	17	80
9	18	90
9	19	100
9	20	110
9	21	120
9	22	130
9	23	140
9	24	150
9	25	160
9	26	170
9	27	180
9	28	190
9	29	200
9	30	190
9	31	180
9	32	170
9	33	160
9	34	150
9	35	140
9	36	130
9	37	120
9	38	110
9	39	100
10	0	100
10	1	90
10	2	80
10	3	70
10	4	60
10	5	50
10	6	40
10	7	30
10	8	20
10	9	10
10	10	0
10	11	10
10	12	20
10	13	30
10	14	40
10	15	50
10	16	60
10	17	70
10	18	80
10	19	90
10	20	100
10	21	110
10	22	120
10	23	130
10	24	140
10	25	150
10	26	160
10	27	170
10	28	180
10	29	190
10	30	200
10	31	190
10	32	180
10	33	170
10	34	160
10	35	150
10	36	140
10	37	130
10	38	120
10	39	110
11	0	110
11	1	100
11	2	90
11	3	80
11	4	70
11	5	60
11	6	50
11	7	40
11	8	30
11	9	20
11	10	10
11	11	0
11	12	10
11	13	20
11	14	30
11	15	40
11	16	50
11	17	60
11	18	70
11	19	80
11	20	90
11	21	100
11	22	110
11	23	120
11	24	130
11	25	140
11	26	150
11	27	160
11	28	170
11	29	180
11	30	190
11	31	200
11	32	190
11	33	180
11	34	170
11	35	160
11	36	150
11	37	140
11	38	130
11	39	120
12	0	120
12	1	110
12	2	100
12	3	90
12	4	80
12	5	70
12	6	60
12	7	50
12	8	40
12	9	30
12	10	20
12	11	10
12	12	0
12	13	10
12	14	20
12	15	30
12	16	40
12	17	50
12	18	60
12	19	70
12	20	80
12	21	90
12	22	100
12	23	110
12	24	120
12	25	130
12	26	140
12	27	150
12	28	160
12	29	170
12	30	180
12	31	190
12	32	200
12	33	190
12	34	180
12	35	170
12	36	160
12	37	150
12	38	140
12	39	130
13	0	130
13	1	120
13	2	110
13	3	100
13	4	90
13	5	80
13	6	70
13	7	60
13	8	50
13	9	40
13	10	30
13	11	20
13	12	10
13	13	0
13	14	10
13	15	20
13	16	30
13	17	40
13	18	50
13	19	60
13	20	70
13	21	80
13	22	90
13	23	100
13	24	110
13	25	120
13	26	130
13	27	140
13	28	150
13	29	160
13	30	170
13	31	180
13	32	190
13	33	200
13	34	190
13	35	180
13	36	170
13	37	160
13	38	150
13	39	140
14	0	140
14	1	130
14	2	120
14	3	110
14	4	100
14	5	90
14	6	80
14	7	70
14	8	60
14	9	50
14	10	40
14	11	30
14	12	20
14	13	10
14	14	0
14	15	10
14	16	20
14	17	30
14	18	40
14	19	50
14	20	60
14	21	70
14	22	80
14	23	90
14	24	100
14	25	110
14	26	120
14	27	130
14	28	140
14	29	150
14	30	160
14	31	170
14	32	180
14	33	190
14	34	200
14	35	190
14	36	180
14	37	170
14	38	160
14	39	150
15	0	150
15	1	140
15	2	130
15	3	120
15	4	110
15	5	100
15	6	90
15	7	80
15	8	70
15	9	60
15	10	50
15	11	40
15	12	30
15	13	20
15	14	10
15	15	0
15	16	10
15	17	20
15	18	30
15	19	40
15	20	50
15	21	60
15	22	70
15	23	80
15	24	90
15	25	100
15	26	110
15	27	120
15	28	130
15	29	140
15	30	150
15	31	160
15	32	170
15	33	180
15	34	190
15	35	200
15	36	190
15	37	180
15	38	170
15	39	160
16	0	160
16	1	150
16	2	140
16	3	130
16	4	120
16	5	110
16	6	100
16	7	90
16	8	80
16	9	70
16	10	60
16	11	50
16	12	40
16	13	30
16	14	20
16	15	10
16	16	0
16	17	10
16	18	20
16	19	30
16	20	40
16	21	50
16	22	60
16	23	70
16	24	80
16	25	90
16	26	100
16	27	110
16	28	120
16	29	130
16	30	140
16	31	150
16	32	160
16	33	170
16	34	180
16	35	190
16	36	200
16	37	190
16	38	180
16	39	170
17	0	170
17	1	160
17	2	150
17	3	140
17	4	130
17	5	120
17	6	110
17	7	100
17	8	90
17	9	80
17	10	70
17	11	60
17	12	50
17	13	40
17	14	30
17	15	20
17	16	10
17	17	0
17	18	10
17	19	20
17	20	30
17	21	40
17	22	50
17	23	60
17	24	70
17	25	80
17	26	90
17	27	100
17	28	110
17	29	120
17	30	130
17	31	140
17	32	150
17	33	160
17	34	170
17	35	180
17	36	190
17	37	200
17	38	190
17	39	180
18	0	180
18	1	170
18	2	160
18	3	150
18	4	140
18	5	130
18	6	120
18	7	110
18	8	100
18	9	90
18	10	80
18	11	70
18	12	60
18	13	50
18	14	40
18	15	30
18	16	20
18	17	10
18	18	0
18	19	10
18	20	20
18	21	30
18	22	40
18	23	50
18	24	60
18	25	70
18	26	80
18	27	90
18	28	100
18	29	110
18	30	120
18	31	130
18	32	140
18	33	150
18	34	160
18	35	170
18	36	180
18	37	190
18	38	200
18	39	190
19	0	190
19	1	180
19	2	170
19	3	160
19	4	150
19	5	140
19	6	130
19	7	120
19	8	110
19	9	100
19	10	90
19	11	80
19	12	70
19	13	60
19	14	50
19	15	40
19	16	30
19	17	20
19	18	10
19	19	0
19	20	10
19	21	20
19	22	30
19	23	40
19	24	50
19	25	60
19	26	70
19	27	80
19	28	90
19	29	100
19	30	110
19	31	120
19	32	130
19	33	140
19	34	150
19	35	160
19	36	170
19	37	180
19	38	190
19	39	200
20	0	200
20	1	190
20	2	180
20	3	170
20	4	160
20	5	150
20	6	140
20	7	130
20	8	120
20	9	110
20	10	100
20	11	90
20	12	80
20	13	70
20	14	60
20	15	50
20	16	40
20	17	30
20	18	20
20	19	10
20	20	0
20	21	10
20	22	20
20	23	30
20	24	40
20	25	50
20	26	60
20	27	70
20	28	80
20	29	90
20	30	100
20	31	110
20	32	120
20	33	130
20	34	140
20	35	150
20	36	160
20	37	170
20	38	180
20	39	190
21	0	190
21	1	200
21	2	190
21	3	180
21	4	170
21	5	160
21	6	150
21	7	140
21	8	130
21	9	120
21	10	110
21	11	100
21	12	90
21	13	80
21	14	70
21	15	60
21	16	50
21	17	40
21	18	30
21	19	20
21	20	10
21	21	0
21	22	10
21	23	20
21	24	30
21	25	40
21	26	50
21	27	60
21	28	70
21	29	80
21	30	90
21	31	100
21	32	110
21	33	120
21	34	130
21	35	140
21	36	150
21	37	160
21	38	170
21	39	180
22	0	180
22	1	190
22	2	200
22	3	190
22	4	180
22	5	170
22	6	160
22	7	150
22	8	140
22	9	130
22	10	120
22	11	110
22	12	100
22	13	90
22	14	80
22	15	70
22	16	60
22	17	50
22	18	40
22	19	30
22	20	20
22	21	10
22	22	0
22	23	10
22	24	20
22	25	30
22	26	40
22	27	50
22	28	60
22	29	70
22	30	80
22	31	90
22	32	100
22	33	110
22	34	120
22	35	130
22	36	140
22	37	150
22	38	160
22	39	170
23	0	170
23	1	180
23	2	190
23	3	200
23	4	190
23	5	180
23	6	170
23	7	160
23	8	150
23	9	140
23	10	130
23	11	120
23	12	110
23	13	100
23	14	90
23	15	80
23	16	70
23	17	60
23	18	50
23	19	40
23	20	30
23	21	20
23	22	10
23	23	0
23	24	10
23	25	20
23	26	30
23	27	40
23	28	50
23	29	60
23	30	70
23	31	80
23	32	90
23	33	100
23	34	110
23	35	120
23	36	130
23	37	140
23	38	150
23	39	160
24	0	160
24	1	170
24	2	180
24	3	190
24	4	200
24	5	190
24	6	180
24	7	170
24	8	160
24	9	150
24	10	140
24	11	130
24	12	120
24	13	110
24	14	100
24	15	90
24	16	80
24	17	70
24	18	60
24	19	50
24	20	40
24	21	30
24	22	20
24	23	10
24	24	0
24	25	10
24	26	20
24	27	30
24	28	40
24	29	50
24	30	60
24	31	70
24	32	80
24	33	90
24	34	100
24	35	110
24	36	120
24	37	130
24	38	140
24	39	150
25	0	150
25	1	160
25	2	170
25	3	180
25	4	190
25	5	200
25	6	190
25	7	180
25	8	170
25	9	160
25	10	150
25	11	140
25	12	130
25	13	120
25	14	110
25	15	100
25	16	90
25	17	80
25	18	70
25	19	60
25	20	50
25	21	40
25	22	30
25	23	20
25	24	10
25	25	0
25	26	10
25	27	20
25	28	30
25	29	40
25	30	50
25	31	60
25	32	70
25	33	80
25	34	90
25	35	100
25	36	110
25	37	120
25	38	130
25	39	140
26	0	140
26	1	150
26	2	160
26	3	170
26	4	180
26	5	190
26	6	200
26	7	190
26	8	180
26	9	170
26	10	160
26	11	150
26	12	140
26	13	130
26	14	120
26	15	110
26	16	100
26	17	90
26	18	80
26	19	70
26	20	60
26	21	50
26	22	40
26	23	30
26	24	20
26	25	10
26	26	0
26	27	10
26	28	20
26	29	30
26	30	40
26	31	50
26	32	60
26	33	70
26	34	80
26	35	90
26	36	100
26	37	110
26	38	120
26	39	130
27	0	130
27	1	140
27	2	150
27	3	160
27	4	170
27	5	180
27	6	190
27	7	200
27	8	190
27	9	180
27	10	170
27	11	160
27	12	150
27	13	140
27	14	130
27	15	120
27	16	110
27	17	100
27	18	90
27	19	80
27	20	70
27	21	60
27	22	50
27	23	40
27	24	30
27	25	20
27	26	10
27	27	0
27	28	10
27	29	20
27	30	30
27	31	40
27	32	50
27	33	60
27	34	70
27	35	80
27	36	90
27	37	100
27	38	110
27	39	120
28	0	120
28	1	130
28	2	140
28	3	150
28	4	160
28	5	170
28	6	180
28	7	190
28	8	200
28	9	190
28	10	180
28	11	170
28	12	160
28	13	150
28	14	140
28	15	130
28	16	120
28	17	110
28	18	100
28	19	90
28	20	80
28	21	70
28	22	60
28	23	50
28	24	40
28	25	30
28	26	20
28	27	10
28	28	0
28	29	10
28	30	20
28	31	30
28	32	40
28	33	50
28	34	60
28	35	70
28	36	80
28	37	90
28	38	100
28	39	110
29	0	110
29	1	120
29	2	130
29	3	140
29	4	150
29	5	160
29	6	170
29	7	180
29	8	190
29	9	200
29	10	190
29	11	180
29	12	170
29	13	160
29	14	150
29	15	140
29	16	130
29	17	120
29	18	110
29	19	100
29	20	90
29	21	80
29	22	70
29	23	60
29	24	50
29	25	40
29	26	30
29	27	20
29	28	10
29	29	0
29	30	10
29	31	20
29	32	30
29	33	40
29	34	50
29	35	60
29	36	70
29	37	80
29	38	90
29	39	100
30	0	100
30	1	110
30	2	120
30	3	130
30	4	140
30	5	150
30	6	160
30	7	170
30	8	180
30	9	190
30	10	200
30	11	190
30	12	180
30	13	170
30	14	160
30	15	150
30	16	140
30	17	130
30	18	120
30	19	110
30	20	100
30	21	90
30	22	80
30	23	70
30	24	60
30	25	50
30	26	40
30	27	30
30	28	20
30	29	10
30	30	0
30	31	10
30	32	20
30	33	30
30	34	40
30	35	50
30	36	60
30	37	70
30	38	80
30	39	90
31	0	90
31	1	100
31	2	110
31	3	120
31	4	130
31	5	140
31	6	150
31	7	160
31	8	170
31	9	180
31	10	190
31	11	200
31	12	190
31	13	180
31	14	170
31	15	160
31	16	150
31	17	140
31	18	130
31	19	120
31	20	110
31	21	100
31	22	90
31	23	80
31	24	70
31	25	60
31	26	50
31	27	40
31	28	30
31	29	20
31	30	10
31	31	0
31	32	10
31	33	20
31	34	30
31	35	40
31	36	50
31	37	60
31	38	70
31	39	80
32	0	80
32	1	90
32	2	100
32	3	110
32	4	120
32	5	130
32	6	140
32	7	150
32	8	160
32	9	170
32	10	180
32	11	190
32	12	200
32	13	190
32	14	180
32	15	170
32	16	160
32	17	150
32	18	140
32	19	130
32	20	120
32	21	110
32	22	100
32	23	90
32	24	80
32	25	70
32	26	60
32	27	50
32	28	40
32	29	30
32	30	20
32	31	10
32	32	0
32	33	10
32	34	20
32	35	30
32	36	40
32	37	50
32	38	60
32	39	70
33	0	70
33	1	80
33	2	90
33	3	100
33	4	110
33	5	120
33	6	130
33	7	140
33	8	150
33	9	160
33	10	170
33	11	180
33	12	190
33	13	200
33	14	190
33	15	180
33	16	170
33	17	160
33	18	150
33	19	140
33	20	130
33	21	120
33	22	110
33	23	100
33	24	90
33	25	80
33	26	70
33	27	60
33	28	50
33	29	40
33	30	30
33	31	20
33	32	10
33	33	0
33	34	10
33	35	20
33	36	30
33	37	40
33	38	50
33	39	60
34	0	60
34	1	70
34	2	80
34	3	90
34	4	100
34	5	110
34	6	120
34	7	130
34	8	140
34	9	150
34	10	160
34	11	170
34	12	180
34	13	190
34	14	200
34	15	190
34	16	180
34	17	170
34	18	160
34	19	150
34	20	140
34	21	130
34	22	120
34	23	110
34	24	100
34	25	90
34	26	80
34	27	70
34	28	60
34	29	50
34	30	40
34	31	30
34	32	20
34	33	10
34	34	0
34	35	10
34	36	20
34	37	30
34	38	40
34	39	50
35	0	50
35	1	60
35	2	70
35	3	80
35	4	90
35	5	100
35	6	110
35	7	120
35	8	130
35	9	140
35	10	150
35	11	160
35	12	170
35	13	180
35	14	190
35	15	200
35	16	190
35	17	180
35	18	170
35	19	160
35	20	150
35	21	140
35	22	130
35	23	120
35	24	110
35	25	100
35	26	90
35	27	80
35	28	70
35	29	60
35	30	50
35	31	40
35	32	30
35	33	20
35	34	10
35	35	0
35	36	10
35	37	20
35	38	30
35	39	40
36	0	40
36	1	50
36	2	60
36	3	70
36	4	80
36	5	90
36	6	100
36	7	110
36	8	120
36	9	130
36	10	140
36	11	150
36	12	160
36	13	170
36	14	180
36	15	190
36	16	200
36	17	190
36	18	180
36	19	170
36	20	160
36	21	150
36	22	140
36	23	130
36	24	120
36	25	110
36	26	100
36	27	90
36	28	80
36	29	70
36	30	60
36	31	50
36	32	40
36	33	30
36	34	20
36	35	10
36	36	0
36	37	10
36	38	20
36	39	30
37	0	30
37	1	40
37	2	50
37	3	60
37	4	70
37	5	80
37	6	90
37	7	100
37	8	110
37	9	120
37	10	130
37	11	140
37	12	150
37	13	160
37	14	170
37	15	180
37	16	190
37	17	200
37	18	190
37	19	180
37	20	170
37	21	160
37	22	150
37	23	140
37	24	130
37	25	120
37	26	110
37	27	100
37	28	90
37	29	80
37	30	70
37	31	60
37	32	50
37	33	40
37	34	30
37	35	20
37	36	10
37	37	0
37	38	10
37	39	20
38	0	20
38	1	30
38	2	40
38	3	50
38	4	60
38	5	70
38	6	80
38	7	90
38	8	100
38	9	110
38	10	120
38	11	130
38	12	140
38	13	150
38	14	160
38	15	170
38	16	180
38	17	190
38	18	200
38	19	190
38	20	180
38	21	170
38	22	160
38	23	150
38	24	140
38	25	130
38	26	120
38	27	110
38	28	100
38	29	90
38	30	80
38	31	70
38	32	60
38	33	50
38	34	40
38	35	30
38	36	20
38	37	10
38	38	0
38	39	10
39	0	10
39	1	20
39	2	30
39	3	40
39	4	50
39	5	60
39	6	70
39	7	80
39	8	90
39	9	100
39	10	110
39	11	120
39	12	130
39	13	140
39	14	150
39	15	160
39	16	170
39	17	180
39	18	190
39	19	200
39	20	190
39	21	180
39	22	170
39	23	160
39	24	150
39	25	140
39	26	130
39	27	120
39	28	110
39	29	100
39	30	90
39	31	80
39	32	70
39	33	60
39	34	50
39	35	40
39	36	30
39	37	20
39	38	10
39	39	0
